university,studenttotal,teacherscount,sfr
"VIVEKANAND COLLEGE, DABOHA (Id: C-48693)",88,11.0,8.0
Vivekanand College for Advanced Computer and Information Science (Id: C-562),567,16.0,35.4375
Vivekanand College for BBA (Id: C-636),263,8.0,32.875
Vivekanand College for B. Ed. (Id: C-659),100,6.0,16.666666666666668
"VIVEKANAND COLLEGE, GHATOL (Id: C-39996)",128,6.0,21.333333333333332
"Vivekanand College, Jakhrawali (Id: C-36911)",418,7.0,59.714285714285715
"VIVEKANAND COLLEGE, KHOOR, SIKAR (Id: C-55163)",320,8.0,40.0
VIVEKANAND COLLEGE OF AGRI. BUSINESS MGT. HIWARA (Id: C-44548),158,19.0,8.31578947368421
VIVEKANAND COLLEGE OF AGRI. HIWARA (Id: C-44550),506,23.0,22.0
Vivekanand College of Arts (Id: C-5790),564,11.0,51.27272727272727
"VIVEKANAND COLLEGE OF B.Ed., DABOK (Id: C-39990)",194,16.0,12.125
Vivekanand College of Commerce (Id: C-517),268,4.0,67.0
Vivekanand College of Commerce (Id: C-5955),1564,15.0,104.26666666666667
Vivekanand College of Education (Id: C-6012),0,5.0,0.0
VIVEKANAND COLLEGE OF EDUCATION (Id: C-28420),242,10.0,24.2
VIVEKANAND COLLEGE OF EDUCATION (Id: C-28315),9,9.0,1.0
"VIVEKANAND COLLEGE OF EDUCATION,ALIGARH (Id: C-15258)",359,16.0,22.4375
Vivekanand College of Law (Id: C-6111),541,6.0,90.16666666666667
Vivekanand College of Nursing (Id: C-31908),205,22.0,9.318181818181818
Vivekanand College of Nursing (Id: C-39250),146,37.0,3.945945945945946
"Vivekanand College of Pharamcy, Ratibad (Id: C-58316)",45,24.0,1.875
VIVEKANAND COLLEGE OF PHARMACY KATAR CHHOTI (Id: C-61498),33,4.0,8.25
Vivekanand College of Pharmacy Sikar (Id: C-63644),82,7.0,11.714285714285714
Vivekanand College of Teachers Education (Id: C-26616),67,16.0,4.1875
"VIVEKANAND COLLEGE OF TECHNOLOGY AND MANAGEMENT, ALIGARH (Id: C-46347)",790,71.0,11.126760563380282
"Vivekanand College of Technology & Management, Hingoli Naka, Nanded (Id: C-7300)",127,10.0,12.7
"VIVEKANAND COLLEGE, PIPARIYA (Id: C-50407)",497,9.0,55.22222222222222
"Vivekanand College, Sikar (Id: C-38770)",245,12.0,20.416666666666668
"Vivekanand College,Tarabai Park (Id: C-11059)",4202,103.0,40.79611650485437
Vivekanand computer centre (Id: C-53959),228,5.0,45.6
"VIVEKANAND DEGREE (P.G.) COLLEGE, DAHINA (REWARI) (Id: C-55491)",270,24.0,11.25
Vivekanand Education Institute Ram Krishna Parmhansh Kota (Id: C-21823),196,6.0,32.666666666666664
Vivekanand Education Societys College of Architecture  (Id: C-60018),73,6.0,12.166666666666666
Vivekanand Education Societys College of Arts Science and Commerce Sindhi society Chembur Mumbai  400 071 (Id: C-33639),3479,132.0,26.356060606060606
Vivekanand Education Societys College of Law 1st floor Trust Office Sindhi Society Chembur Mumbai-400 071 (Id: C-33870),656,11.0,59.63636363636363
Vivekanand Education Societys College of Pharmacy Sindhi Society Chembur Mumbai 400 071 (Id: C-33553),396,32.0,12.375
Vivekanand Education Societys  Institute of Management Studies and Research 495 497 Near Municipal School Collectors Colony Chembur Mumbai - 400 074 (Id: C-33811),595,34.0,17.5
Vivekanand Education Societys Institute of Technology Sindhi Society Chembur Mumbai  400 071 (Id: C-33895),2952,143.0,20.643356643356643
"Vivekanand Girls PG College, Jaipur (Id: C-38537)",724,10.0,72.4
"Vivekanand Girls TT College, Alwar (Id: C-38536)",263,29.0,9.068965517241379
Vivekanandha College for Women (Id: C-9518),1908,59.0,32.33898305084746
Vivekanandha College of Arts and Sciences for Women (Autonomous) (Id: C-9488),5886,249.0,23.63855421686747
Vivekanandha College of Education (Id: C-6546),169,14.0,12.071428571428571
Vivekanandha College of Education for Women (Id: C-14697),470,37.0,12.702702702702704
Vivekanandha College of Engineering for Women (Id: C-37022),1499,114.0,13.149122807017545
"VIVEKANANDHA COLLEGE OF NURSING (Inst. Code - 097), NAMAKKAL  (Id: C-47515)",638,84.0,7.595238095238095
Vivekanandha College of Technology for Women (Id: C-36943),1314,103.0,12.757281553398059
Vivekanandha Institute of Information and Management Studies (Id: C-37027),265,32.0,8.28125
"VIVEKANANDHA MEDICAL CARE HOSPITAL (Inst. Code - 606), Elayampalayam (Id: C-54561)",399,42.0,9.5
"Vivekanand Institute of Advanced Studies in Management Science & Communication, Samarth Nagar, Aurangabad. (Id: C-34302)",393,9.0,43.666666666666664
VIVEKANAND INSTITUTE OF EDUCATION AND TECHNOLOGY MAHILA MAHAVIDYALAYA (Id: C-63121),179,5.0,35.8
VIVEKANAND INSTITUTE OF HOTEL & TOURISM MANAGEMENT -RAJKOT (Id: C-984),171,15.0,11.4
Vivekanand Institute of Professional Studies (Id: C-32878),6533,249.0,26.23694779116466
VIVEKANAND INSTITUTE OF SCIENCE AND TECHNOLOGY (Id: C-49993),177,9.0,19.666666666666668
"Vivekanand Institute of Technology,Jaipur (Id: C-25237)",794,43.0,18.46511627906977
"VIVEKANAND INSTITUTE OF TECHNOLOGY & SCIENCE,GHAZIABAD (Id: C-49296)",0,3.0,0.0
"Vivekanand Institute of Technology's, Padmabhushan Dr. Vasantdada Patil College of Architecture, 274/2, 275/2, 282, Aditya Nisarg, At Post - Pirangut, Taluka - Mulshi, Dist. Pune 412115 (Id: C-41874)",444,31.0,14.32258064516129
"VIVEKANAND INSTT. OF MANAGEMENT & TECHNOLOGY, ALAMPUR, (Id: C-12521)",236,19.0,12.421052631578947
"VIVEKANAND INTEGRATED COLLEGE, KUCHAMAN CITY (Id: C-58626)",193,10.0,19.3
"Vivekanand Kanya Mahavidyalaya, Dhaulpur (Id: C-38477)",194,14.0,13.857142857142858
"Vivekanand Mahavidhyala, kalu ka bas (Id: C-53570)",798,10.0,79.8
"VIVEKANAND MAHAVIDHYALYA, JHAROD ROAD, MAULASAR (NAGOUR) (Id: C-60526)",394,12.0,32.833333333333336
"vivekanand mahavidhyaly  , ramsar, barmer  (Id: C-55672)",435,5.0,87.0
"Vivekanand Mahavidyalaya, Darbara (Id: C-13401)",2167,27.0,80.25925925925925
"Vivekanand Mahila Shikshan PRahikshan Mahvi., Dhaulpur (Id: C-39102)",188,16.0,11.75
"Vivekanand Science College, Betul (Id: C-35121)",2963,51.0,58.09803921568628
"Vivekanand Shikshan Sanstha, Shri Nath College of Education, Paithan. (Id: C-34622)",50,10.0,5.0
"Vivekanand T.T. College, Bhadra (Id: C-40753)",195,16.0,12.1875
"Vivekanand TT College, Sikar (Id: C-39093)",196,16.0,12.25
"Vivekanand T.T. College, Suroth, Karauli (Id: C-19400)",458,36.0,12.722222222222221
Vivekanand Vanijya Mahavidyalaya (Id: C-5936),1500,2.0,750.0
"VIVEKANAND VARISTHA MAHAVIDYALAYA, BEMBAL (Id: C-50510)",154,8.0,19.25
"Vivekanand Vidhya Ashram T.T. College, Katar Choti (Id: C-36784)",189,16.0,11.8125
VIVEKANAND VIDHYAPEETH (Id: C-53741),168,5.0,33.6
VIVEKANAND VIDYA ASHRAM COLLEGE  (Id: C-54500),556,23.0,24.17391304347826
VIVEKANAND VIPF INSTITUTE OF EDUCATION (Id: C-60102),234,25.0,9.36
"VIVEKANAND YOGA AND NATUROPATHY COLLEGE, BAJOUR, SIKAR (Id: C-48352)",173,20.0,8.65
"Vivekand Science Col lege,Vivekand Nagar, Hiwara Ashram,Tq.Mehkar. (Id: C-43100)",296,17.0,17.41176470588235
"Viveka PG Mahavidyalaya, Jaipur (Id: C-39191)",2580,34.0,75.88235294117646
Viveka Vardhani Bhaskar Degree College (Id: C-24260),95,11.0,8.636363636363637
"VIVEKAVARDHANI DEGREE COLLEGE, D.No. 1-117, Near Bus Stand, GUNDALA, Khammam (Id: C-47935)",251,14.0,17.928571428571427
"Vivekavardhini Degree College, Near Bus Stand, Mancherial (Id: C-27214)",900,17.0,52.94117647058823
"Vivek Bharti College, Bhilunda Sikar  (Id: C-53412)",307,7.0,43.857142857142854
"Vivek Bharti TT College, Sikar (Id: C-38565)",186,16.0,11.625
VIVEK COLLEGE OF AYURVEDIC SCIENCES AND HOSPITAL BIJNOR (Id: C-61143),323,53.0,6.09433962264151
Vivek College of Education (Id: C-13440),1440,106.0,13.584905660377359
"VIVEK COLLEGE OF EDUCATION SARA ROAD, GOVINDPURI, MODINAGAR, GHAZIABD  Mob. 9760033179 (Id: C-28714)",95,8.0,11.875
Vivek College of Law (Id: C-13468),646,17.0,38.0
"VIVEK COLLEGE OF MANAGEMENT AND TECHNOLOGY, BIJNORE (Id: C-46374)",87,17.0,5.117647058823529
VIVEK COLLEGE OF TEACHER EDUCATION (Id: C-57308),196,8.0,24.5
"VIVEK COLLEGE OF TECHNICAL EDUCATION, BIJNORE (Id: C-46054)",479,34.0,14.088235294117647
VIVEK DEGREE TEACHER TRAINING COLLEGE (Id: C-63106),100,15.0,6.666666666666667
"Vivek Education Society's  Vivek College of Commerce, Vivek College Road, Siddharth Nagar, Goregaon (West), Mumbai - 400 064 (Id: C-33892)",2660,31.0,85.80645161290323
"VIVEK INSTITUTE OF LABORATORY MEDICINE  (Inst. Code - 473), KANNIYAKUMARI (Id: C-49055)",78,9.0,8.666666666666666
Vivekjyoti College (Id: C-19044),137,17.0,8.058823529411764
"Vivek Jyoti College, Balaghat (Id: C-33447)",325,24.0,13.541666666666666
Vivek Mahavidyalaya (Id: C-54995),1608,16.0,100.5
"Vivek Shikshak pRashikshan Mahavi., Jaipur (Id: C-38326)",97,16.0,6.0625
"Vivek Vardhini Arts College, Devni (Id: C-7498)",188,14.0,13.428571428571429
"Vivek Vardhini Mahila Adhyapak Mahavidyalaya, Visava Nagar, Nanded (Id: C-7621)",152,10.0,15.2
VIVODHANANDA SARASWATI TEACHERS TRAINING COLLEGE (Id: C-53285),400,16.0,25.0
"Vizag Institute of Technology, Dakamarri(V), Bheemili Mandal, Visakhapatnam, PIN-531162   (CC-PC) (Id: C-18028)",761,76.0,10.013157894736842
"V.J.C.T. Mumbais Samarth  P.B.B.Sc. Nursing College, At post Sawarda Tal. Chiplun, Ratnagiri (Id: C-13890)",215,24.0,8.958333333333334
VJKMS BED COLLEGE VADU (Id: C-6728),210,16.0,13.125
"VJKM SCIENCE COMMERCE AND ARTS COLLEGE, VADU (Id: C-55692)",481,18.0,26.72222222222222
VJP AND DLB DEGREE COLLEGE (Id: C-55852),342,13.0,26.307692307692307
V.J.P. College of Education (Id: C-14642),121,9.0,13.444444444444445
V.Js. College Of Pharmacy (Id: C-24119),368,38.0,9.68421052631579
"V. J. Shinde College of Engineering, Osmanabad (Id: C-59725)",26,18.0,1.4444444444444444
"V Kaushalyayan Women's College, Deori (Id: C-18333)",140,10.0,14.0
"V.K.Chavan-Patil Arts, Commerce & Science College, Karave (Id: C-11159)",791,27.0,29.296296296296298
"VKDVS Raju Degree College, Aswaraopet (Id: C-27379)",598,14.0,42.714285714285715
"V.K.H.M.O. COLLEGE OF ARTS & SCIENCE FOR WOMEN, MUKKAM (Id: C-43326)",217,16.0,13.5625
V.K.JAIN COLLEGE OF EDUCATION SORON RD. KASHI RAM NAGAR (Id: C-15259),254,19.0,13.368421052631579
V.k.KAMDAR B.ED.COLLEGE -RAJKOT (Id: C-905),100,20.0,5.0
V K Krishna  Menon College of Commerce and Economics  Sharad Shankar Dighe College of  Science Near Bhandup Rly Station Bhandup East Mumbai 400 042 (Id: C-34001),1650,39.0,42.30769230769231
V.K.R COLLEGE (Id: C-25415),384,6.0,64.0
"VKR, VNB & AGK COLLEGE OF ENGINEERING, ELURU ROAD, GUDIVADA, PIN - 521301  (CC-NH) (Id: C-18130)",1541,125.0,12.328
"V.K.S. College, Dharupur (Id: C-27142)",1717,43.0,39.93023255813954
"V.K.S. Mahila College, Kashi Mednipur (Id: C-36593)",760,17.0,44.705882352941174
"V K Tyagi TT College, Dhaulpur (Id: C-38304)",196,16.0,12.25
V.K.V.Govt.Degree College (Id: C-24147),307,19.0,16.157894736842106
VLB Janaki Ammal College of Arts and Science (Id: C-41083),2524,129.0,19.565891472868216
V L College of Pharmacy (Id: C-40231),438,34.0,12.882352941176471
"V M COLLEGE OF NURSING, BISHRAMPUR (Id: C-58109)",246,23.0,10.695652173913043
"VM Institute of Engineering and Technology, Dongargaon (Id: C-18728)",607,80.0,7.5875
"VMK SRV ARTS/SCI & VSB COMM COLLEGE, HUNAGUND (Id: C-10020)",878,28.0,31.357142857142858
"V.M.L.G. College, Ghaziabad   Mob. No.9899138137 (Id: C-29035)",2377,42.0,56.595238095238095
"V.M Lingaiah College of Education, Somanahalli ,Maduur Tq (Id: C-17404)",61,5.0,12.2
"V M  SALGAOCAR INSTITUTE OF INTERNATIONAL HOSPITALITY EDUCATION, RAIA (Id: C-50710)",202,18.0,11.222222222222221
"VMS College of Nursing  & Paramedical Sciences,  Said Mubarak, Amritsar  Road, Batala (Id: C-29134)",220,20.0,11.0
"VMS College of Pharmacy, Batala (Id: C-10314)",132,13.0,10.153846153846153
"VMS DEGREE COLLEGE, RAJENDRA NAGAR (Id: C-50247)",165,14.0,11.785714285714286
"VMS Institute of Management, Batala (Id: C-10387)",12,6.0,2.0
"VMV Commerce JMT Arts JJP Science College, Wardhaman Nagar (Id: C-18674)",3841,114.0,33.69298245614035
"V N Bhatkhande Sangeet Mahavidyalaya, Ghaziabad 201001 (Id: C-33081)",171,9.0,19.0
"VNH Ayurved College, Rahuri (Id: C-13901)",360,51.0,7.0588235294117645
V.N.Krishnasamy Naidu College of Arts and Science for Women (Id: C-41094),343,16.0,21.4375
VNR Vignanajyothi Institute of Engineering & Technology (Id: C-19667),5257,347.0,15.14985590778098
VNSB LTD ARTS & COMMERCE COLLEGE VADNAGAR (Id: C-6871),1847,13.0,142.07692307692307
"VNS College, Multai, Betul (Id: C-35126)",395,20.0,19.75
"V.N.S College of Arts and Science, Konni, Konnappara, Athumpumkulam P 0. - 689 692 (Id: C-11638)",545,29.0,18.79310344827586
"VNS College of Physical Education, Neelbad Road, Bhopal (Id: C-35272)",673,22.0,30.59090909090909
"""VNS Group of Institution,VNS Campus, Vidya Vihar, Nathu Barkheda, Neelbud, Bhopal-462044 (Id: C-36061)",1486,149.0,9.973154362416107
"V.O.C. college of Education, (Aided) (Id: C-14764)",385,21.0,18.333333333333332
"V.O.Chidambaram College, Tuticorin - 628 008 (Id: C-41157)",3207,143.0,22.426573426573427
VODITHALA SRINIVASA RAO DEGREE COLLEGE HUZURABAD (Id: C-21612),228,11.0,20.727272727272727
Vogue Institute of Art and Design (Id: C-63684),273,17.0,16.058823529411764
Vokkaligara Sanga Dental College & Hospital (Id: C-40593),500,87.0,5.747126436781609
"Voorhees College,Vellore-632001 (Id: C-36383)",4273,153.0,27.9281045751634
V.P.College (Id: C-40812),604,33.0,18.303030303030305
VP COLLEGE OF PARAMEDICAL SCIENCES (Id: C-61958),0,15.0,0.0
"V P College of Pharmacy, Madkhol (Id: C-58621)",262,17.0,15.411764705882353
VPMM COLLEGE OF ARCHITECTURE FOR WOMEN (Id: C-63050),11,15.0,0.7333333333333333
"V.P.M.M. COLLEGE OF NURSING (Inst. Code - 534), VIRUDHUNAGAR  (Id: C-47570)",170,22.0,7.7272727272727275
"V.P.M.P. Polytechnic, Gandhinagar 654 (Id: C-283)",1301,56.0,23.232142857142858
VPMs Ramniklal  Z Shah College of  Arts Science and Commerce Mithagar Road Mulund East Mumbai 400 081 (Id: C-33970),1950,47.0,41.48936170212766
VPM's S R NARASAPUR  ARTS & M B SHIRUR COMM COLLEGE  BAGALKOT (Id: C-9949),894,16.0,55.875
V.P. Muthaiah Pillai Meenakshi Ammal Engineering College for Women (Id: C-27078),240,67.0,3.582089552238806
V.P. Muthiah Pillai Meenakshi Ammal College   of Education for Women (Id: C-14771),95,13.0,7.3076923076923075
V.PP. MUTHIAH PILLAI MEENAKSHI AMMAL COLLEGE (W) (Id: C-36520),2022,69.0,29.304347826086957
VPR College of Education (Id: C-30263),180,19.0,9.473684210526315
"VP & RPTP Science College, Vallabh Vidyanagar (Id: C-1153)",2298,78.0,29.46153846153846
"V.R.College, Nellore (Id: C-24775)",430,26.0,16.53846153846154
"V.R.College of EducationTrunk Road,NELLORE (Id: C-24804)",63,3.0,21.0
V.R.College wardha (Id: C-57145),227,3.0,75.66666666666667
"VRIAS, Nellore (Id: C-38233)",119,8.0,14.875
"VRINDAVAN LAW COLLEGE, VRINDABAN, MATHURA (Id: C-15551)",193,16.0,12.0625
"V.R. Institute of PG Studies, Nellore (Id: C-24823)",121,23.0,5.260869565217392
"V.R Institute of Post Graduate Studies,Nellore. (Id: C-24798)",141,15.0,9.4
"V.R.Law College, Nellore (Id: C-24829)",1125,19.0,59.21052631578947
"VRN College of Computer Science and Mgmt, Peruru, Tirupati. (Id: C-27731)",169,18.0,9.38888888888889
V.R.S. College of Engineering and Technology (Id: C-16516),970,100.0,9.7
VRS Degree College (Id: C-30286),633,28.0,22.607142857142858
V.R.S. & Y.R.N. College (Id: C-32639),717,61.0,11.754098360655737
"VRS & YRN College of Engineering & Technology, Vodarevu Road, Chirala(M)-523157(CC-L1) (Id: C-18043)",237,40.0,5.925
VRUNDAVAN BCA COLLEGE GANESHPURA (Id: C-6738),144,7.0,20.571428571428573
"VRUNDAVAN B Sc COLLEGE, GANESHPURA (Id: C-48500)",115,9.0,12.777777777777779
VRUNDAVAN COLLEGE OF EDUCATION GANESHPURA (Id: C-6687),210,17.0,12.352941176470589
Vrundavan Commerce College  (Id: C-61459),43,5.0,8.6
Vrundavan Institute of Nursing Education & College of Nursing Colvale Bardez (Id: C-30872),209,30.0,6.966666666666667
VSA Educational and Charitable Trusts Group of Institutions (Id: C-36993),407,78.0,5.217948717948718
"V. S. A. V. Degree College, Gola, Gorakhpur (Id: C-14250)",875,16.0,54.6875
V.S.B COLLEGE OF ENGINEERING TECHNICAL CAMPUS (Id: C-48266),816,73.0,11.178082191780822
V.S.B. Engineering College (Id: C-36944),2722,173.0,15.734104046242775
"VSBT COLLEGE OF AGRICULTURAL BIOTECHNOLOGY, VIDYANAGARI, BARAMATI (Id: C-50694)",157,7.0,22.428571428571427
"VSG ARTS AND COMM COLLEGE,  BIJAPUR (Id: C-10095)",496,6.0,82.66666666666667
V.S. Isaac College of Education (Id: C-14629),495,33.0,15.0
V.S.J. College (Id: C-8717),3189,19.0,167.8421052631579
VSK COLLEGE OF EDUCATION (Id: C-57255),199,13.0,15.307692307692308
V.S.K. DEGREE COLLEGE (Id: C-24290),367,27.0,13.592592592592593
"V.S.LAKSHMI COLLEGE OF ENGINEERING FOR WOMEN,SOUTH CAMPUS, N.H.214, KAKINADA- YANAM ROAD, MATLAPALEM, 533461(CC-NJ) (Id: C-18009)",240,60.0,4.0
VSL Degree College (Id: C-23960),465,20.0,23.25
V.S.M.College (Id: C-24390),2384,110.0,21.672727272727272
"V S M COLLEGE OF BBA & BCA, NIPPANI (Id: C-10102)",525,15.0,35.0
V.S.M. College of Engineering (Id: C-24342),1302,130.0,10.015384615384615
VSMS ARTS COMMERCE AND SCIENCE DEGREE COLLEGE NIPANI (Id: C-61850),707,18.0,39.27777777777778
"V S Ms Institute of Technology,  NIPPANI (Id: C-1346)",565,46.0,12.282608695652174
"VSOCH GIRLS COLLEGE, SOJAT CITY (Id: C-56883)",207,6.0,34.5
"VSPM COLLEGE OF EDUCATION(B.ED), KHUTAMBA ROAD KATOL (Id: C-18694)",94,6.0,15.666666666666666
"VSPM College of  Physiotherapy, Nagpur (Id: C-13808)",248,19.0,13.052631578947368
"V.S.P.Ms College of B.Sc. Nursing & Research Centre, Digdoh Hills, Hingna Rd, Nagpur (Id: C-13852)",265,32.0,8.28125
"VSPMs Dental College & Research Centre, Dighoh Hills, Hingna Road, Nagpur (Id: C-13843)",470,76.0,6.184210526315789
V.S.R. & A.M. Degree College (Id: C-32820),320,17.0,18.823529411764707
V.S.R. GOVT. DEGREE & PG COLLEGE (Id: C-25322),682,19.0,35.89473684210526
V.S.R. & N.V.R. College (Id: C-32705),810,30.0,27.0
V.S.R.Rural Degree College (Id: C-24005),38,13.0,2.923076923076923
"VSS College, Jalna (Id: C-34300)",427,14.0,30.5
"V.S.S.D. P.G. COLLEGE, (Id: C-12616)",4958,96.0,51.645833333333336
"VSS  First grade College,Ratnapuri Colony Hunsur Tq (Id: C-17454)",160,4.0,40.0
"VSS Government Arts College, Poolankurichi (Id: C-28522)",571,31.0,18.419354838709676
V. T. Choksi Sarvajanik College of Education (Id: C-693),104,7.0,14.857142857142858
V. T. Choksi Sarvajanik Law College (Id: C-674),900,7.0,128.57142857142858
"V-TECH  INSTITUTE OF INTEGRATED  TECHNOLOGY OPP. CHAKOR PARK, NEAR-BALIPURA CANAL BRIDGE, G.T. ROAD, BULANDSHAHR Ph. 9358011192, 9412227056 (Id: C-28814)",200,13.0,15.384615384615385
V THREE COLLEGE OF PARAMEDICAL  (Id: C-62987),113,25.0,4.52
V.T.J.M. & I.V.T.R. Degree College (Id: C-32623),339,4.0,84.75
"V.T.M. College of Arts and Science, Arumanai - 629 151, Kanyakumari Dist (Id: C-41186)",0,33.0,0.0
"VTM NSS College, Dhanuvachapuram (Id: C-43647)",1783,68.0,26.220588235294116
"VTU  Extension  Center, Karnataka State Remote Sensing Application Centre, Bangalore (Id: C-1270)",36,9.0,4.0
"V.T.U Extension Center, N M A M Institute of Technology,  Nitte (Id: C-1238)",0,3.0,0.0
"VTU Extension Centre, IR Rasta, Bangalore (Id: C-1430)",94,7.0,13.428571428571429
"VTU  Extension  Centre, United Technologies Ltd,  Bangalore (Id: C-1415)",32,5.0,6.4
"Vunki Sannarudrappa Law College, Bellary (Id: C-9846)",266,7.0,38.0
V.V. College (AN) (Id: C-25905),97,1.0,97.0
V.V. College (Day) (Id: C-26138),949,30.0,31.633333333333333
"V.V. College of Arts, Commerce & Science and PG Studies (Id: C-26172)",216,14.0,15.428571428571429
V.V.College of Engineering (Id: C-27074),779,111.0,7.018018018018018
V V COLLEGE OF LAW (Id: C-57894),39,8.0,4.875
"V.V. COLLEGE OF SCIENCE & TECHNOLOGY, CHULLIMADA (Id: C-8158)",767,36.0,21.305555555555557
"V.V.College,Paikmal (Id: C-40867)",629,12.0,52.416666666666664
V.V. GIRI GOVT. KALASALA (Id: C-24336),104,12.0,8.666666666666666
"V.V.K. DEGREE COLLEGE, TYOR, TAALGRAM, (Id: C-12186)",149,38.0,3.9210526315789473
V.V. & M. College (Id: C-32753),138,3.0,46.0
"V.V.M Institute of Nursing  Malkwal,P.O. Khuwara,Kangra (Id: C-55335)",96,27.0,3.5555555555555554
"VVM Nursing College, E-14, Opp. Income Tax Colony Kotra, Bhopal (Id: C-35381)",468,49.0,9.551020408163266
"V.V.N Degree College,# 3. Vanivilas Rd.Bangalore-04 (Id: C-21034)",511,17.0,30.058823529411764
"V.V.P. ENGINEERING COLLEGE, RAJKOT 047 (Id: C-292)",2339,119.0,19.65546218487395
"V.V.P. INSTITUTE OF ENGINEERING & TECHNOLOGY, 72/2/B PRATAP NAGAR, SOREGAON-DONGAON ROAD, SOREGAON, SOLAPUR-413004 (Id: C-15734)",561,56.0,10.017857142857142
"V.V. Post-Graduate College, Shamli  (Id: C-29014)",1416,10.0,141.6
V.V. Pura Institute of Pharmaceutical Sciences (Id: C-40564),394,29.0,13.586206896551724
"V.V Puram Arts and commerce college, K.R Road, Bangalore-4 (Id: C-20833)",342,16.0,21.375
"V.V Puram Evening College of Arts and Commerce, K.R Road, Bangalore-4 (Id: C-21193)",259,8.0,32.375
"V.V Puram Science college, K.R Road, Bangalore-4 (Id: C-20841)",314,22.0,14.272727272727273
